Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;Humid1;Humid2;Pressure1;Pressure2;Could1;Cloud2;Temp1;Temp2;RainToday;RainTomorrow
28/06/10;Sydney;55;158;0;2;97;68;36;1021;10177;1;1;7;153;No;No
29/06/10;Sydney;47;144;0;2.6;99;63;36;1020.1;1017;0;0;7;144;No;No
30/06/10;Sydney;43;161;0;3;93;70;41;1020.8;10185;0;1;64;157;No;No
01/07/10;Sydney;64;171;0;2;86;70;40;1024.9;10228;4;4;85;169;No;No
02/07/10;Sydney;76;121;0;2;0;74;65;1026.8;10235;7;8;92;119;No;No
03/07/10;Sydney;77;163;6;1.8;98;68;38;1025.6;10261;1;2;91;156;No;No
04/07/10;Sydney;78;178;0;3.2;88;68;56;1029.7;10269;2;4;89;169;No;No
05/07/10;Sydney;88;135;0;3.4;1;76;83;1027.2;10241;7;8;97;131;No;Yes
06/07/10;Sydney;97;172;42;0.4;35;95;67;1016.7;10151;6;7;108;151;Yes;Yes
07/07/10;Sydney;96;16;26;1.4;29;83;70;1023.9;10225;7;6;103;153;Yes;Yes
08/07/10;Sydney;8;148;2;2.6;23;80;92;NA;10256;3;8;11;128;Yes;Yes
09/07/10;Sydney;97;156;32;0;38;96;83;1029.6;10279;6;7;107;139;Yes;Yes
10/07/10;Sydney;86;176;46;2;48;95;65;1028.9;1025;6;7;99;166;Yes;No
11/07/10;Sydney;99;19;2;1.2;1;61;76;1022.2;10198;7;7;167;173;No;No
12/07/10;Sydney;101;169;2;2;21;87;61;1023.6;10211;6;7;114;16;No;No
13/07/10;Sydney;114;186;0;0.6;0;83;78;1020.3;10146;7;8;141;177;No;No
14/07/10;Sydney;139;181;1;1.8;8;56;33;1008.7;10086;3;1;144;174;No;No
15/07/10;Sydney;104;182;0;5.2;98;50;34;1015.4;10171;1;3;119;174;No;No
16/07/10;Sydney;72;182;0;4.4;94;63;46;1025.9;1024;2;2;9;162;No;No
17/07/10;Sydney;71;185;0;2.6;99;71;39;1028.1;10247;1;1;86;184;No;No
18/07/10;Sydney;73;194;0;2;10;81;40;1022.6;10178;0;1;89;187;No;No
19/07/10;Sydney;87;167;0;3.6;8;67;53;1017.8;1016;6;7;111;15;No;No
20/07/10;Sydney;8;165;0;1;85;71;53;1022.4;10214;1;3;102;149;No;Yes
21/07/10;Sydney;8;157;66;3.2;41;73;54;1026.7;10246;7;4;92;155;Yes;No
22/07/10;Sydney;6;147;4;1;5;64;69;1028.5;10281;1;5;88;136;No;No
23/07/10;Sydney;8;182;2;2;58;75;62;1032.6;10303;2;7;98;164;No;Yes
24/07/10;Sydney;96;183;46;2.6;39;81;54;1030.7;10274;7;5;103;176;Yes;No
25/07/10;Sydney;102;169;0;1;62;83;64;1029.9;10277;3;5;125;155;No;Yes
26/07/10;Sydney;92;17;16;3.8;32;90;69;1034;10326;6;7;119;155;Yes;Yes
27/07/10;Sydney;93;169;24;1.6;32;86;49;1035.7;10325;6;7;112;166;Yes;Yes
28/07/10;Sydney;112;152;26;1.6;8;96;90;1029.8;10248;8;8;123;144;Yes;Yes
29/07/10;Sydney;114;162;242;1.4;6;93;77;1019.1;1016;6;7;128;158;Yes;Yes
30/07/10;Sydney;12;211;34;3.8;58;97;62;1016.9;10136;4;7;128;21;Yes;Yes
31/07/10;Sydney;128;207;66;0.2;58;96;37;1012.1;1012;7;2;145;205;Yes;No
01/08/10;Sydney;96;209;0;3.8;103;62;35;1019.9;1013;1;1;132;206;No;No
02/08/10;Sydney;91;157;4;4;73;49;36;1015.8;10116;5;5;112;151;No;Yes
03/08/10;Sydney;103;173;164;4;66;75;62;1016.2;10169;7;4;139;155;Yes;No
04/08/10;Sydney;83;189;0;4;102;75;44;1019;10149;1;1;112;187;No;No
05/08/10;Sydney;71;169;0;3.8;83;57;33;1018.1;10151;3;5;111;158;No;No
06/08/10;Sydney;76;17;0;2.4;103;56;40;1020.5;10192;1;2;105;157;No;No
07/08/10;Sydney;68;161;0;4.2;102;58;50;1024.7;10222;1;5;91;155;No;No
08/08/10;Sydney;64;172;0;3;103;73;50;1022.2;10191;3;1;88;152;No;No
09/08/10;Sydney;72;171;0;2.6;89;83;58;1023.5;10209;2;1;93;17;No;Yes
10/08/10;Sydney;93;164;28;2.4;0;93;90;1019.2;10138;8;8;122;162;Yes;Yes
11/08/10;Sydney;122;18;46;0.6;6;59;35;1008.6;10037;7;3;128;174;Yes;No
12/08/10;Sydney;107;167;2;6.6;59;55;47;1001.5;10023;2;7;122;15;No;No
13/08/10;Sydney;99;183;0;2.6;106;54;44;1011.9;1012;1;1;127;17;No;No
14/08/10;Sydney;82;218;0;4.2;107;69;36;1014.5;10097;0;0;13;214;No;No
15/08/10;Sydney;128;201;0;6.4;73;53;37;1006.2;1004;6;2;151;20;No;No
16/08/10;Sydney;126;188;4;4;107;44;31;1011.5;10103;1;1;143;183;No;No
17/08/10;Sydney;76;176;0;4.4;104;44;26;1022;10199;1;3;108;159;No;No
18/08/10;Sydney;65;199;0;4.2;66;69;53;1020.5;1012;3;5;93;177;No;Yes
19/08/10;Sydney;93;246;22;5;108;57;23;1007.7;10046;1;1;195;244;Yes;No
20/08/10;Sydney;113;193;0;6.2;108;45;26;1012.4;10109;1;1;143;192;No;No
21/08/10;Sydney;88;167;0;5.6;109;44;33;1017;10152;1;2;128;167;No;No
22/08/10;Sydney;84;173;0;4.6;94;58;48;1023.7;10204;1;5;114;157;No;No
23/08/10;Sydney;112;15;0;3.6;1;77;65;1017.1;10108;7;7;124;139;No;No
24/08/10;Sydney;109;198;0;2.2;103;53;28;1012.3;10079;1;2;139;196;No;No
25/08/10;Sydney;115;181;0;6;104;36;24;1008.1;10052;1;1;141;172;No;No
26/08/10;Sydney;103;18;0;6.4;89;48;33;1003.5;10007;3;3;138;164;No;No
27/08/10;Sydney;103;192;0;5.8;84;47;35;1008.1;1008;5;3;141;188;No;No
28/08/10;Sydney;92;175;0;4;109;52;40;1021.8;10223;1;1;123;165;No;No
29/08/10;Sydney;78;184;0;4;97;68;55;NA;10259;1;1;111;163;No;No
30/08/10;Sydney;105;176;0;2.2;82;70;56;1027.1;10243;3;2;149;168;No;No
31/08/10;Sydney;115;20;0;3.2;97;71;60;1025.3;10198;1;5;158;184;No;No
01/09/10;Sydney;149;259;0;6.4;33;53;33;1017.8;10125;6;7;182;241;No;No
02/09/10;Sydney;166;181;8;3.8;0;77;74;1016.3;10144;8;7;178;178;No;Yes
03/09/10;Sydney;137;176;32;1.8;0;80;64;1025.8;10236;8;7;152;165;Yes;Yes
04/09/10;Sydney;152;203;74;2.8;0;90;84;1014.2;10067;8;8;176;19;Yes;No
05/09/10;Sydney;164;213;6;5.6;113;44;35;1007.9;10097;1;2;186;204;No;No
06/09/10;Sydney;115;204;0;8;84;45;33;1018.6;10171;1;6;151;189;No;No
07/09/10;Sydney;104;168;0;3.2;103;54;51;1023.4;10233;2;3;144;161;No;No
08/09/10;Sydney;82;183;0;4;107;58;54;1027.3;10236;1;1;131;172;No;No
09/09/10;Sydney;97;184;0;4;24;77;56;1017.5;10106;6;8;13;18;No;Yes
10/09/10;Sydney;11;245;24;2;54;82;34;1004.1;10013;6;7;162;212;Yes;No
11/09/10;Sydney;111;199;8;4.4;109;46;44;1017.4;10172;1;1;153;175;No;No
12/09/10;Sydney;92;189;0;3.8;10;64;61;1022.5;10178;3;5;136;176;No;No
13/09/10;Sydney;133;239;0;4.2;69;64;24;1015.8;10121;5;3;162;233;No;No
14/09/10;Sydney;139;181;0;5.4;17;70;87;1016.4;10114;6;8;176;157;No;Yes
15/09/10;Sydney;;204;21;1.8;76;75;63;1010.8;10096;7;1;154;188;Yes;No
16/09/10;Sydney;104;212;0;5;96;42;30;1014.8;10106;5;2;153;208;No;No
17/09/10;Sydney;95;193;0;6.4;112;41;33;1021.1;10178;2;5;135;172;No;No
18/09/10;Sydney;96;233;0;5;11;48;45;1017.4;10138;1;1;15;195;No;No
19/09/10;Sydney;117;181;0;4;41;56;66;1022;10197;6;7;15;173;No;No
20/09/10;Sydney;111;201;0;3.6;91;66;65;1024;10227;4;5;168;185;No;No
21/09/10;Sydney;116;237;0;3;82;82;66;1023;10223;0;5;153;204;No;Yes
22/09/10;Sydney;13;201;18;4.6;95;75;61;1026.5;10208;3;1;166;181;Yes;No
23/09/10;Sydney;152;19;2;5;11;69;63;1024.7;10223;7;7;166;173;No;No
24/09/10;Sydney;137;211;0;3.2;107;67;69;1022.2;10176;0;0;19;202;No;No
25/09/10;Sydney;134;269;0;5.4;8;58;33;1016;10135;4;7;185;248;No;No
26/09/10;Sydney;131;22;0;5.4;108;57;74;1020.1;10173;1;3;195;197;No;No
27/09/10;Sydney;128;271;0;5.8;55;60;38;1014.5;;7;7;187;265;No;No
28/09/10;Sydney;142;27;0;7.6;98;36;18;1013.2;;1;4;217;262;No;No
29/09/10;Sydney;132;185;0;7.2;93;39;42;1016.8;;6;4;165;167;No;Yes
30/09/10;Sydney;86;187;4;6.4;107;54;42;NA;;1;2;144;162;Yes;No
01/10/10;Sydney;97;184;0;4;7;69;61;NA;;7;7;127;177;No;No
02/10/10;Sydney;127;196;0;2.6;0;70;82;1029.8;10277;;;183;165;No;Yes
03/10/10;Sydney;15;197;142;1;12;93;77;1030;10274;;;153;189;Yes;Yes
04/10/10;Sydney;153;206;12;4;23;83;72;1026.2;10228;;;179;199;Yes;Yes
05/10/10;Sydney;166;224;26;2.2;72;81;71;NA;;6;2;194;211;Yes;No
06/10/10;Sydney;172;224;0;3.4;49;83;72;NA;;7;7;197;218;No;No
07/10/10;Sydney;163;231;0;2.2;12;88;73;NA;;7;7;177;182;No;No
08/10/10;Sydney;138;195;0;4.6;95;73;56;NA;;6;1;165;191;No;No
09/10/10;Sydney;158;189;0;5.2;0;59;55;1026.4;10253;;;17;183;No;NA
10/10/10;Sydney;147;219;;3.8;9;59;53;1031.2;10317;;;185;207;NA;Yes
11/10/10;Sydney;165;211;12;6.2;66;62;55;NA;;6;7;196;209;Yes;No
12/10/10;Sydney;164;218;1;6;59;82;58;NA;;7;3;183;215;No;No
13/10/10;Sydney;167;239;4;7;28;81;64;NA;;7;5;178;229;No;Yes
14/10/10;Sydney;178;289;2;4;108;63;48;1011.2;10081;;;223;266;Yes;No
15/10/10;Sydney;195;247;0;7.8;2;66;73;999.6;9898;;;215;218;No;No
16/10/10;Sydney;117;161;8;3.4;93;34;28;999.3;10036;;;129;152;No;No
17/10/10;Sydney;99;24;0;6.6;121;44;30;1012.9;10113;;;147;233;No;No
18/10/10;Sydney;126;242;0;7.2;123;48;39;NA;;0;1;164;232;No;Yes
19/10/10;Sydney;14;19;38;6.4;8;82;53;NA;10262;8;7;147;171;Yes;No
20/10/10;Sydney;129;203;2;3;109;70;57;1028.8;10256;3;1;169;198;No;No
21/10/10;Sydney;133;215;0;6.6;11;75;58;1025.9;10224;2;5;176;213;No;No
22/10/10;Sydney;153;23;0;5.6;11;70;63;1021.4;10178;1;4;19;222;No;No
23/10/10;Sydney;158;272;0;8;69;59;82;1016.6;10151;;;214;193;No;Yes
24/10/10;Sydney;141;157;306;7.4;0;92;75;1021.1;10206;;;141;157;Yes;Yes
25/10/10;Sydney;139;196;14;1.2;54;90;64;NA;10184;7;6;155;191;Yes;No
26/10/10;Sydney;129;267;2;3.8;121;73;56;1018;1015;1;5;178;225;No;No
27/10/10;Sydney;148;238;0;6.8;96;76;69;1016;10147;2;7;202;206;No;Yes
28/10/10;Sydney;164;214;18;5.4;89;65;53;1021.5;10204;;;183;202;Yes;No
29/10/10;Sydney;145;221;2;6.2;18;82;59;1020.7;10175;7;7;162;205;No;No
30/10/10;Sydney;162;244;0;3.2;99;70;64;1015.1;10122;;;22;238;No;No
31/10/10;Sydney;193;247;0;7.2;55;81;64;1012;10106;;;207;242;No;Yes
01/11/10;Sydney;181;204;52;6.6;1;78;77;1014.7;10121;8;8;187;186;Yes;Yes
02/11/10;Sydney;118;179;326;3.8;17;77;59;1011.8;10128;;7;133;178;Yes;No
03/11/10;Sydney;12;239;2;4;119;65;54;1018.1;10163;1;3;176;207;No;No
04/11/10;Sydney;144;181;4;5.4;28;83;68;1022.3;10205;7;7;148;176;No;Yes
05/11/10;Sydney;134;192;84;8.4;27;67;53;1023.9;10221;7;7;152;178;Yes;Yes
06/11/10;Sydney;136;188;26;4.8;25;93;81;1023.8;10219;;;141;167;Yes;Yes
07/11/10;Sydney;134;233;88;3.6;109;77;59;1021.3;10181;;;166;207;Yes;No
08/11/10;Sydney;161;263;0;5.8;79;64;52;1017.2;10151;3;7;233;238;No;Yes
09/11/10;Sydney;172;236;56;11.2;7;80;54;1025;10242;7;8;197;232;Yes;No
10/11/10;Sydney;182;245;0;3.2;6;87;72;1021.8;10171;5;7;209;235;No;Yes
11/11/10;Sydney;197;272;86;7.2;93;77;43;1014.9;1012;5;3;201;25;Yes;No
12/11/10;Sydney;191;268;0;9;126;67;57;1013.8;10119;1;3;243;256;No;NA
13/11/10;Sydney;196;303;;8.6;103;64;56;1014.9;10135;;;258;276;NA;No
14/11/10;Sydney;205;304;0;9;102;70;56;1015.7;10128;;;261;272;No;No
15/11/10;Sydney;223;239;0;10.4;0;70;95;1012.8;10126;;;239;194;No;Yes
16/11/10;Sydney;174;235;21;1;79;82;65;1013.3;10113;7;3;188;228;Yes;No
17/11/10;Sydney;171;223;4;6.6;42;80;61;1017.1;10157;7;6;175;21;No;No
18/11/10;Sydney;168;234;1;3.6;88;65;59;1015.2;10122;3;6;223;226;No;No
19/11/10;Sydney;167;20;0;8;4;71;58;1021.8;1024;7;8;174;185;No;No
20/11/10;Sydney;137;219;0;5.4;133;58;;1027.2;;;;20;;No;No
21/11/10;Sydney;15;231;0;5.6;128;;55;NA;10229;;;;226;No;No
22/11/10;Sydney;165;24;0;9;114;82;54;1026;10243;6;2;193;232;No;No
23/11/10;Sydney;186;252;0;8;111;63;;1027.2;;;;225;;No;No
24/11/10;Sydney;175;247;0;11;126;60;58;1025.3;1022;2;1;228;241;No;No
25/11/10;Sydney;185;26;0;8.8;121;67;53;1020.5;10177;1;1;225;252;No;No
26/11/10;Sydney;189;241;0;11.6;9;62;72;1017.3;10153;5;7;239;224;No;No
27/11/10;Sydney;182;258;0;6;108;77;56;1015.6;1012;;;223;255;No;No
28/11/10;Sydney;19;235;0;10.8;0;73;64;1010.9;10102;;;217;23;No;Yes
29/11/10;Sydney;168;215;58;3.4;0;85;77;1013.6;10129;;;18;208;Yes;Yes
30/11/10;Sydney;164;216;56;1.8;9;94;91;1016.4;10145;8;8;173;202;Yes;Yes
01/12/10;Sydney;172;201;276;3.4;0;94;89;1016.4;10153;8;8;189;199;Yes;Yes
02/12/10;Sydney;185;243;21;1.8;54;91;78;1018;10159;8;7;201;227;Yes;No
03/12/10;Sydney;198;244;2;5.2;87;70;74;1017.3;10147;2;6;237;232;No;No
04/12/10;Sydney;196;227;0;7.4;16;84;80;1013;10102;;;209;22;No;Yes
05/12/10;Sydney;195;251;14;4.4;8;;;NA;;;;;;Yes;No
06/12/10;Sydney;204;257;1;5.8;114;74;67;1014.2;10133;5;5;236;255;No;No
07/12/10;Sydney;21;26;0;8;132;73;63;1016.5;10154;6;3;235;254;No;No
08/12/10;Sydney;208;263;0;7.6;122;67;68;1016.7;10125;3;5;248;257;No;No
09/12/10;Sydney;22;307;0;10.4;26;80;62;1010.8;10082;7;8;234;283;No;No
10/12/10;Sydney;228;296;0;4.8;43;74;72;1009.4;1006;8;7;236;24;No;No
11/12/10;Sydney;172;269;0;6.8;134;46;56;1007.9;10031;;;222;234;No;No
12/12/10;Sydney;178;308;0;9.2;133;47;40;1004;10037;;;248;261;No;No
13/12/10;Sydney;185;263;0;10.2;128;62;51;1013.5;10127;2;1;226;255;No;No
14/12/10;Sydney;20;26;0;8.2;116;69;;1016.1;;6;;234;;No;No
15/12/10;Sydney;20;256;0;6;107;71;69;1010.8;10067;4;4;24;247;No;No
16/12/10;Sydney;217;264;0;7.6;39;72;91;1003.8;1006;5;8;247;206;No;Yes
17/12/10;Sydney;18;264;76;5.8;38;75;71;1005.7;10035;8;6;205;23;Yes;No
18/12/10;Sydney;196;255;0;7.8;41;57;44;1003.1;9996;;;207;254;No;No
19/12/10;Sydney;185;273;0;5;5;69;44;1003.5;9956;;;198;264;No;Yes
20/12/10;Sydney;133;217;48;9.2;116;42;32;997.6;10007;1;2;167;213;Yes;No
21/12/10;Sydney;154;278;0;8.4;135;36;26;1008.7;10079;1;1;213;271;No;No
22/12/10;Sydney;177;257;0;9.2;127;71;61;1018.5;10176;5;5;22;252;No;No
23/12/10;Sydney;191;27;0;8.4;75;72;57;1018.1;10165;6;5;214;262;No;No
24/12/10;Sydney;187;241;0;8;8;65;47;1026.1;10237;;;198;236;No;No
25/12/10;Sydney;16;263;0;7;125;69;61;1017.2;10114;;;215;255;No;No
26/12/10;Sydney;208;313;8;8;35;88;56;1006.3;10014;;;211;287;No;Yes
27/12/10;Sydney;184;199;17;11.8;3;88;78;1005.5;10058;;;185;189;Yes;Yes
28/12/10;Sydney;154;212;18;5.4;25;59;50;1018.9;10191;;;19;207;Yes;No
29/12/10;Sydney;173;247;0;5.2;127;66;56;1018.5;10148;;;211;241;No;No
30/12/10;Sydney;20;265;0;8.6;131;64;63;1016.6;10153;;;247;248;No;No
31/12/10;Sydney;214;272;0;8.8;117;78;65;1016;10139;;;24;264;No;No
01/01/11;Sydney;205;29;0;10;108;69;58;1013.2;10101;;;255;271;No;No
02/01/11;Sydney;207;28;0;10.6;86;72;62;1011.9;10108;;;247;266;No;Yes
03/01/11;Sydney;189;213;56;7.2;1;81;84;1014.5;10139;;;199;192;Yes;Yes
04/01/11;Sydney;173;226;3;5;19;74;60;1014.1;10116;;;201;218;Yes;No
05/01/11;Sydney;172;234;0;5.4;72;64;57;1008;10058;;;211;23;No;No
06/01/11;Sydney;195;268;0;5.2;123;72;57;1010.8;10111;;;226;249;No;Yes
07/01/11;Sydney;199;265;76;6.4;48;88;67;1013.6;1013;;;221;265;Yes;Yes
08/01/11;Sydney;213;267;66;5.2;103;68;62;1013.8;10121;;;243;264;Yes;Yes
09/01/11;Sydney;22;27;94;4.6;75;82;67;1014.4;10143;;;24;266;Yes;Yes
10/01/11;Sydney;215;262;54;7;66;80;65;1016.4;10147;;;241;26;Yes;No
11/01/11;Sydney;218;252;4;6.6;8;71;79;1014.5;10121;;;243;243;No;Yes
12/01/11;Sydney;223;279;16;4.4;56;79;71;1012.3;10116;;;252;264;Yes;No
13/01/11;Sydney;233;266;2;10.6;19;75;65;1014.8;10135;;;25;249;No;No
14/01/11;Sydney;218;279;2;4.6;98;56;53;1012.4;10093;;;265;276;No;No
15/01/11;Sydney;22;304;6;11.4;16;87;61;1009.4;1007;;;226;296;No;No
16/01/11;Sydney;221;281;2;4.2;79;86;65;1010.2;10074;;;231;28;No;No
17/01/11;Sydney;214;298;0;8.8;96;65;68;1002.8;10015;;;258;263;No;No
18/01/11;Sydney;20;261;0;8;73;68;57;1007.5;10073;;;224;248;No;Yes
19/01/11;Sydney;193;254;72;5.6;36;83;73;1009.8;10093;;;216;245;Yes;No
20/01/11;Sydney;215;273;2;5.8;123;62;55;1013.5;10134;;;248;263;No;Yes
21/01/11;Sydney;207;269;56;8.2;124;66;60;1015.2;10131;;;251;263;Yes;No
22/01/11;Sydney;205;284;0;10.2;117;64;55;1016.3;10152;;;25;267;No;No
23/01/11;Sydney;214;283;0;11;102;57;57;1012.2;10091;;;252;261;No;No
24/01/11;Sydney;21;354;0;10.8;75;56;36;1004.1;10014;;;266;324;No;No
25/01/11;Sydney;217;285;0;10.6;102;70;64;1008;10069;;;243;272;No;No
26/01/11;Sydney;229;314;0;7;93;85;73;1011.5;10102;;;258;277;No;No
27/01/11;Sydney;225;284;0;7.2;63;79;71;1013.5;10111;;;251;273;No;No
28/01/11;Sydney;225;243;0;7.2;43;70;59;1019;10191;;;231;241;No;No
29/01/11;Sydney;198;25;0;7.8;82;76;48;1021.6;10213;;;207;246;No;No
30/01/11;Sydney;178;282;0;8.4;128;64;56;1020.2;10163;;;231;275;No;No
31/01/11;Sydney;222;316;0;9.2;128;72;49;1015;10118;;;261;30;No;No
01/02/11;Sydney;227;335;0;12;123;65;49;1011.3;10069;;;261;318;No;No
02/02/11;Sydney;261;312;0;12.8;11;59;70;1015.3;10127;;;287;284;No;No
03/02/11;Sydney;251;375;0;10.2;57;58;54;1011;10099;;;306;336;No;No
04/02/11;Sydney;24;337;0;5.2;68;72;73;1014.7;10111;;;273;278;No;No
05/02/11;Sydney;242;415;0;8.4;124;46;22;1010;10066;;;337;409;No;No
06/02/11;Sydney;276;356;0;16.6;26;56;77;1012.7;10161;;;287;228;No;No
07/02/11;Sydney;18;23;2;6.8;0;64;58;1023.9;10206;;;187;226;No;No
08/02/11;Sydney;187;253;2;4.8;39;67;52;1019.5;10186;;;212;242;No;No
09/02/11;Sydney;181;245;4;5.2;6;69;83;1024.5;10236;;;218;216;No;No
10/02/11;Sydney;204;257;0;7.2;47;85;70;1023.4;10203;;;213;243;No;No
11/02/11;Sydney;21;292;2;5;8;63;60;1016;10114;;;253;283;No;Yes
12/02/11;Sydney;227;231;14;8.6;0;87;76;1014.7;10164;;;227;222;Yes;Yes
13/02/11;Sydney;195;228;96;2.4;0;83;88;1017.5;10184;;;215;213;Yes;No
14/02/11;Sydney;206;242;4;4;1;59;59;1023.6;10234;;;219;236;No;No
15/02/11;Sydney;183;25;0;6.6;3;84;54;1023.7;1022;;;207;24;No;Yes
16/02/11;Sydney;198;267;22;3.6;39;81;64;1019.7;10163;;;209;257;Yes;No
17/02/11;Sydney;209;287;0;6.4;83;80;67;1013.7;10112;;;244;268;No;No
18/02/11;Sydney;226;276;0;5;38;83;70;1014.7;1014;;;235;27;No;No
19/02/11;Sydney;224;301;0;4.4;78;79;67;1011.2;10063;;;251;284;No;No
20/02/11;Sydney;25;332;0;7.2;95;61;49;1006.4;10057;;;301;32;No;No
21/02/11;Sydney;20;249;0;8.2;43;82;62;1012.7;10124;;;209;244;No;No
22/02/11;Sydney;191;217;4;9;32;57;78;1021.6;10226;;;204;192;No;Yes
23/02/11;Sydney;173;266;18;4.2;73;77;45;1023.1;10213;;;19;261;Yes;No
24/02/11;Sydney;166;261;4;5;12;71;49;1019.9;1016;;;203;249;No;No
25/02/11;Sydney;18;28;0;7.4;76;75;41;1014.5;10122;;;211;271;No;No
26/02/11;Sydney;209;272;0;7.6;111;80;65;1012.5;10095;;;237;268;No;No
27/02/11;Sydney;203;303;0;8;14;74;63;1008.3;10075;;;223;269;No;No
28/02/11;Sydney;222;288;8;5;24;83;65;1009.9;10078;;;227;261;No;No
01/03/11;Sydney;227;336;6;4.4;19;53;39;1002.4;10031;;;288;325;No;No
02/03/11;Sydney;194;218;0;9.2;0;58;59;1017.1;1015;;;205;212;No;No
03/03/11;Sydney;174;317;0;2.2;105;77;35;1009.1;10071;;;209;295;No;No
04/03/11;Sydney;191;258;0;8;94;72;63;1011.7;10098;;;225;254;No;No
05/03/11;Sydney;181;232;2;8.2;6;70;50;1022.5;10235;;;187;222;No;No
06/03/11;Sydney;18;236;2;8.2;29;48;44;1026.9;10263;;;21;222;No;No
07/03/11;Sydney;17;244;0;4.8;101;67;48;1024.8;10222;;;203;238;No;No
08/03/11;Sydney;176;258;2;6.8;104;71;60;1019.7;10158;;;212;252;No;No
09/03/11;Sydney;207;308;0;8;23;77;38;1015.2;10131;;;218;306;No;No
10/03/11;Sydney;218;274;0;6.2;0;70;68;1013.3;1012;;;238;252;No;No
11/03/11;Sydney;22;267;0;3.6;18;86;76;1016;10153;;;232;253;No;No
12/03/11;Sydney;206;281;1;3.2;98;82;69;1020.8;10192;;;233;261;No;No
13/03/11;Sydney;218;277;2;6.4;107;76;60;1021.5;10182;;;245;272;No;No
14/03/11;Sydney;213;275;0;8;32;76;79;1019.4;10206;;;243;223;No;No
15/03/11;Sydney;175;245;8;4;34;82;62;1021.4;10182;;;21;245;No;No
16/03/11;Sydney;193;283;0;3.2;77;77;65;1017.2;10168;;;223;253;No;Yes
17/03/11;Sydney;206;268;56;5.8;59;85;66;1019.4;1017;;;211;258;Yes;No
18/03/11;Sydney;20;252;0;5.4;9;81;67;1015.2;1014;;;211;248;No;Yes
19/03/11;Sydney;194;24;104;5.2;9;86;84;1014.1;10118;;;212;229;Yes;Yes
20/03/11;Sydney;188;235;994;NA;33;92;81;1012.4;10101;;;194;222;Yes;Yes
21/03/11;Sydney;194;248;208;5.2;26;95;82;1006.6;10033;;;214;24;Yes;Yes
22/03/11;Sydney;211;274;278;1.6;102;95;73;1001.3;9994;;;216;262;Yes;No
23/03/11;Sydney;199;308;8;5.8;11;75;41;1002.6;10004;;;225;296;No;No
24/03/11;Sydney;182;271;2;8.6;108;50;36;1005;10032;;;215;263;No;No
25/03/11;Sydney;177;267;0;8.8;8;50;42;1007.8;10087;;;205;248;No;No
26/03/11;Sydney;177;206;0;5.2;4;71;77;1019.2;10201;;;184;186;No;Yes
27/03/11;Sydney;161;205;5;5.4;25;89;87;1024.6;10245;;;166;184;Yes;Yes
28/03/11;Sydney;159;242;58;1.6;32;91;59;1026.7;10255;;;171;235;Yes;Yes
29/03/11;Sydney;171;248;108;1.8;83;94;59;1025.8;10223;;;194;243;Yes;No
30/03/11;Sydney;178;277;0;6.6;92;78;61;1019.9;10161;;;205;26;No;Yes
31/03/11;Sydney;201;213;18;5.2;5;78;68;1022.7;10229;;;203;209;Yes;Yes
01/05/11;Sydney;148;229;36;0.8;88;84;57;1018.9;10159;;;166;216;Yes;No
02/05/11;Sydney;129;184;0;3.8;5;87;75;1016.6;10147;;;143;181;No;No
03/05/11;Sydney;14;185;6;2.4;0;90;66;1015;10137;;;15;185;No;No
04/05/11;Sydney;13;218;4;0.2;91;72;54;1016.4;10156;;;152;207;No;No
05/05/11;Sydney;117;195;2;4.6;74;63;51;1021.1;10213;;;162;188;No;No
06/05/11;Sydney;101;196;0;4.4;87;69;48;1023.9;10204;;;131;184;No;No
07/05/11;Sydney;98;208;0;4.6;10;75;52;1019.5;10152;;;12;196;No;No
08/05/11;Sydney;96;22;0;1.6;101;76;34;1014;10104;;;122;216;No;No
09/05/11;Sydney;105;177;0;3.8;69;63;63;1014.5;10137;;;145;169;No;Yes
10/05/11;Sydney;101;18;44;3.4;91;62;45;1015.6;10131;;;118;176;Yes;No
11/05/11;Sydney;82;164;2;3.8;39;64;37;1009.2;10064;;;113;148;No;No
12/05/11;Sydney;79;167;0;2.2;102;51;27;1010.7;10093;;;105;162;No;No
13/05/11;Sydney;99;21;0;4;93;69;40;1012;10081;;;128;198;No;No
14/05/11;Sydney;108;179;0;3.4;10;50;33;1016;10176;;;117;162;No;No
15/05/11;Sydney;73;192;0;4.8;98;58;36;1028.8;10269;;;99;19;No;No
16/05/11;Sydney;73;196;0;5;102;69;48;1030.1;10262;;;96;175;No;No
17/05/11;Sydney;79;202;0;2.2;99;72;59;1030.5;10281;;;10;189;No;No
18/05/11;Sydney;85;208;0;2.8;93;74;58;1032.6;10296;;;116;194;No;Yes
19/05/11;Sydney;115;205;26;1.8;68;83;70;1031.5;10282;;;138;193;Yes;No
20/05/11;Sydney;113;212;0;3.8;94;91;69;1028.3;10244;;;128;198;No;No
21/05/11;Sydney;121;233;0;1;99;80;56;1025.4;10215;;;137;209;No;No
22/05/11;Sydney;124;216;0;3.4;73;79;59;1021;10153;;;139;206;No;No
23/05/11;Sydney;139;229;1;3.4;76;81;37;1005.4;10014;;;16;224;No;No
24/05/11;Sydney;121;188;0;6.6;39;57;75;1005.1;1005;;;146;155;No;Yes
25/05/11;Sydney;111;142;12;1.4;18;72;69;1011.1;10111;;;123;139;Yes;Yes
